X,Y,UNION,JURISDICCI,CAPITAL,FUENTE,XCOORD,YCOORD
4317778.500021439,6728797.99964224,-2147483648,CORDOBA,CORDOBA,IGN,4317778.500021,6728797.999642
4318138.0000213962,6728905.4996423014,-2147483648,CORDOBA,CORDOBA,IGN,4318138.000021,6728905.499642
4318329.0000213794,6728962.9996423339,-2147483648,CORDOBA,CORDOBA,IGN,4318329.000021,6728962.999642
4322318.0000209194,6730157.99964303,-2147483648,CORDOBA,CORDOBA,IGN,4322318.000021,6730157.999643
4322571.0000208858,6730233.4996430743,-2147483648,CORDOBA,CORDOBA,IGN,4322571.000021,6730233.499643
4322905.0000208514,6730333.4996431358,-2147483648,CORDOBA,CORDOBA,IGN,4322905.000021,6730333.499643
4324165.500020708,6730522.9996432336,-2147483648,CORDOBA,CORDOBA,IGN,4324165.500021,6730522.999643
4324364.5000206772,6730552.4996432513,-2147483648,CORDOBA,CORDOBA,IGN,4324364.500021,6730552.499643
4324735.0000206428,6730607.9996432802,-2147483648,CORDOBA,CORDOBA,IGN,4324735.000021,6730607.999643
4324932.5000206148,6730637.9996432979,-2147483648,CORDOBA,CORDOBA,IGN,4324932.500021,6730637.999643
4326416.0000204444,6730859.9996434171,-2147483648,CORDOBA,CORDOBA,IGN,4326416.000020,6730859.999643
4326614.0000204211,6730889.4996434385,-2147483648,CORDOBA,CORDOBA,IGN,4326614.000020,6730889.499643
4326985.5000203792,6730945.4996434664,-2147483648,CORDOBA,CORDOBA,IGN,4326985.500020,6730945.499643
4327183.0000203587,6730974.9996434813,-2147483648,CORDOBA,CORDOBA,IGN,4327183.000020,6730974.999643
4328666.5000201864,6731197.4996436024,-2147483648,CORDOBA,CORDOBA,IGN,4328666.500020,6731197.499644
4328864.5000201687,6731226.99964362,-2147483648,CORDOBA,CORDOBA,IGN,4328864.500020,6731226.999644
4329235.0000201175,6731282.4996436471,-2147483648,CORDOBA,CORDOBA,IGN,4329235.000020,6731282.499644
4329433.0000201035,6731311.9996436648,-2147483648,CORDOBA,CORDOBA,IGN,4329433.000020,6731311.999644
4330916.5000199294,6731534.4996437943,-2147483648,CORDOBA,CORDOBA,IGN,4330916.500020,6731534.499644
4331114.5000199033,6731564.499643811,-2147483648,CORDOBA,CORDOBA,IGN,4331114.500020,6731564.499644
4331486.0000198605,6731619.9996438408,-2147483648,CORDOBA,CORDOBA,IGN,4331486.000020,6731619.999644
4331683.500019839,6731649.4996438501,-2147483648,CORDOBA,CORDOBA,IGN,4331683.500020,6731649.499644
4333167.5000196695,6731871.9996439712,-2147483648,CORDOBA,CORDOBA,IGN,4333167.500020,6731871.999644
4333365.500019649,6731901.4996439964,-2147483648,CORDOBA,CORDOBA,IGN,4333365.500020,6731901.499644
4333736.0000196034,6731956.9996440206,-2147483648,CORDOBA,CORDOBA,IGN,4333736.000020,6731956.999644
4333933.5000195811,6731986.4996440355,-2147483648,CORDOBA,CORDOBA,IGN,4333933.500020,6731986.499644
4335417.5000194069,6732208.9996441593,-2147483648,CORDOBA,CORDOBA,IGN,4335417.500019,6732208.999644
4335615.5000193892,6732238.9996441752,-2147483648,CORDOBA,CORDOBA,IGN,4335615.500019,6732238.999644
4335986.0000193426,6732294.499644204,-2147483648,CORDOBA,CORDOBA,IGN,4335986.000019,6732294.499644
4336184.0000193203,6732323.9996442227,-2147483648,CORDOBA,CORDOBA,IGN,4336184.000019,6732323.999644
4337668.0000191489,6732546.4996443512,-2147483648,CORDOBA,CORDOBA,IGN,4337668.000019,6732546.499644
4337865.5000191284,6732575.9996443586,-2147483648,CORDOBA,CORDOBA,IGN,4337865.500019,6732575.999644
4338236.5000190837,6732631.4996443959,-2147483648,CORDOBA,CORDOBA,IGN,4338236.500019,6732631.499644
4338434.0000190577,6732660.99964441,-2147483648,CORDOBA,CORDOBA,IGN,4338434.000019,6732660.999644
4338747.0000190241,6732708.4996444369,-2147483648,CORDOBA,CORDOBA,IGN,4338747.000019,6732708.499644
4339918.0000188826,6732877.4996445337,-2147483648,CORDOBA,CORDOBA,IGN,4339918.000019,6732877.499645
4340116.0000188649,6732905.9996445458,-2147483648,CORDOBA,CORDOBA,IGN,4340116.000019,6732905.999645
4340487.5000188211,6732959.9996445728,-2147483648,CORDOBA,CORDOBA,IGN,4340487.500019,6732959.999645
4340685.5000187969,6732988.4996445868,-2147483648,CORDOBA,CORDOBA,IGN,4340685.500019,6732988.499645
4342170.5000186283,6733203.4996447051,-2147483648,CORDOBA,CORDOBA,IGN,4342170.500019,6733203.499645
4342368.0000186032,6733231.9996447284,-2147483648,CORDOBA,CORDOBA,IGN,4342368.000019,6733231.999645
4342739.5000185603,6733285.9996447582,-2147483648,CORDOBA,CORDOBA,IGN,4342739.500019,6733285.999645
4342937.5000185333,6733314.4996447777,-2147483648,CORDOBA,CORDOBA,IGN,4342937.500019,6733314.499645
4344422.5000183582,6733528.9996448914,-2147483648,CORDOBA,CORDOBA,IGN,4344422.500018,6733528.999645
4344619.5000183368,6733557.9996449091,-2147483648,CORDOBA,CORDOBA,IGN,4344619.500018,6733557.999645
4344873.0000183061,6733544.9996448914,-2147483648,CORDOBA,CORDOBA,IGN,4344873.000018,6733544.999645
4345232.0000182642,6733601.4996449295,-2147483648,CORDOBA,CORDOBA,IGN,4345232.000018,6733601.499645
4346157.5000181617,6733695.9996449724,-2147483648,CORDOBA,CORDOBA,IGN,4346157.500018,6733695.999645
4346648.5000181012,6733733.4996449901,-2147483648,CORDOBA,CORDOBA,IGN,4346648.500018,6733733.499645
4347083.0000180518,6733771.4996450106,-2147483648,CORDOBA,CORDOBA,IGN,4347083.000018,6733771.499645
4347593.0000179894,6733808.9996450329,-2147483648,CORDOBA,CORDOBA,IGN,4347593.000018,6733808.999645
4348405.5000179028,6733827.9996450422,-2147483648,CORDOBA,CORDOBA,IGN,4348405.500018,6733827.999645
4354575.9888862045,6733700.9998740321,-2147483648,CORDOBA,CORDOBA,IGN,4354575.988886,6733700.999874
4357811.5000168066,6733827.9996449389,-2147483648,CORDOBA,CORDOBA,IGN,4357811.500017,6733827.999645
4362096.0000163075,6734140.9996450944,-2147483648,CORDOBA,CORDOBA,IGN,4362096.000016,6734140.999645
4364742.0000159927,6734683.4996454166,-2147483648,CORDOBA,CORDOBA,IGN,4364742.000016,6734683.499645
4369663.0000154106,6735688.9996460043,-2147483648,CORDOBA,CORDOBA,IGN,4369663.000015,6735688.999646
4372692.5000150576,6735331.4996457472,-2147483648,CORDOBA,CORDOBA,IGN,4372692.500015,6735331.499646
4376529.0000146097,6734881.9996454362,-2147483648,CORDOBA,CORDOBA,IGN,4376529.000015,6734881.999645
4378513.5000143833,6734617.4996452536,-2147483648,CORDOBA,CORDOBA,IGN,4378513.500014,6734617.499645
4379810.0000142269,6734497.9996451717,-2147483648,CORDOBA,CORDOBA,IGN,4379810.000014,6734497.999645
4384109.5000137277,6733955.9996448,-2147483648,CORDOBA,CORDOBA,IGN,4384109.500014,6733955.999645
4387959.0000132807,6733479.4996444667,-2147483648,CORDOBA,CORDOBA,IGN,4387959.000013,6733479.499644
4389480.5000130991,6733320.9996443577,-2147483648,CORDOBA,CORDOBA,IGN,4389480.500013,6733320.999644
4391822.0000128262,6733029.9996441593,-2147483648,CORDOBA,CORDOBA,IGN,4391822.000013,6733029.999644
4394269.5000125403,6732712.4996439368,-2147483648,CORDOBA,CORDOBA,IGN,4394269.500013,6732712.499644
4394878.0000124732,6732632.9996438846,-2147483648,CORDOBA,CORDOBA,IGN,4394878.000012,6732632.999644
4396598.000012272,6732434.4996437533,-2147483648,CORDOBA,CORDOBA,IGN,4396598.000012,6732434.499644
4397299.000012191,6732341.99964369,-2147483648,CORDOBA,CORDOBA,IGN,4397299.000012,6732341.999644
4401069.000011743,6731865.4996433677,-2147483648,CORDOBA,CORDOBA,IGN,4401069.000012,6731865.499643
4402088.0000116238,6731785.99964331,-2147483648,CORDOBA,CORDOBA,IGN,4402088.000012,6731785.999643
4405273.0000112457,6731427.4996430604,-2147483648,CORDOBA,CORDOBA,IGN,4405273.000011,6731427.499643
4405567.0000112187,6730198.4996422911,-2147483648,CORDOBA,CORDOBA,IGN,4405567.000011,6730198.499642
4405818.5000111936,6729166.9996416466,-2147483648,CORDOBA,CORDOBA,IGN,4405818.500011,6729166.999642
4406038.0000111787,6728096.9996409724,-2147483648,CORDOBA,CORDOBA,IGN,4406038.000011,6728096.999641
4406400.5000111433,6726613.499640042,-2147483648,CORDOBA,CORDOBA,IGN,4406400.500011,6726613.499640
4406877.000011107,6724430.9996386766,-2147483648,CORDOBA,CORDOBA,IGN,4406877.000011,6724430.999639
4407022.5000110865,6723597.4996381495,-2147483648,CORDOBA,CORDOBA,IGN,4407022.500011,6723597.499638
4407153.5000110744,6723446.9996380601,-2147483648,CORDOBA,CORDOBA,IGN,4407153.500011,6723446.999638
4408875.5000108695,6723381.9996380042,-2147483648,CORDOBA,CORDOBA,IGN,4408875.500011,6723381.999638
4411348.5000105761,6723292.9996379334,-2147483648,CORDOBA,CORDOBA,IGN,4411348.500011,6723292.999638
4412883.0000103936,6723253.4996378981,-2147483648,CORDOBA,CORDOBA,IGN,4412883.000010,6723253.499638
4414192.5000102362,6723213.4996378692,-2147483648,CORDOBA,CORDOBA,IGN,4414192.500010,6723213.499638
4415370.000010103,6723187.4996378478,-2147483648,CORDOBA,CORDOBA,IGN,4415370.000010,6723187.499638
4415608.0000100657,6724298.4996385444,-2147483648,CORDOBA,CORDOBA,IGN,4415608.000010,6724298.499639
4416203.5000099856,6725250.9996391349,-2147483648,CORDOBA,CORDOBA,IGN,4416203.500010,6725250.999639
4417023.5000098813,6726494.4996399069,-2147483648,CORDOBA,CORDOBA,IGN,4417023.500010,6726494.499640
4418373.0000097193,6727433.9996404853,-2147483648,CORDOBA,CORDOBA,IGN,4418373.000010,6727433.999640
4419140.5000096206,6728425.9996411046,-2147483648,CORDOBA,CORDOBA,IGN,4419140.500010,6728425.999641
4419682.5000095554,6729087.4996415181,-2147483648,CORDOBA,CORDOBA,IGN,4419682.500010,6729087.499642
4420000.0000095144,6729550.4996418068,-2147483648,CORDOBA,CORDOBA,IGN,4420000.000010,6729550.499642
4420145.500009493,6729722.4996419065,-2147483648,CORDOBA,CORDOBA,IGN,4420145.500009,6729722.499642
4421839.0000092983,6729708.9996418972,-2147483648,CORDOBA,CORDOBA,IGN,4421839.000009,6729708.999642
4422408.0000092303,6729682.9996418757,-2147483648,CORDOBA,CORDOBA,IGN,4422408.000009,6729682.999642
4423492.5000091009,6729656.4996418515,-2147483648,CORDOBA,CORDOBA,IGN,4423492.500009,6729656.499642
4424392.5000089919,6729285.9996416103,-2147483648,CORDOBA,CORDOBA,IGN,4424392.500009,6729285.999642
4425212.5000088969,6728769.9996412918,-2147483648,CORDOBA,CORDOBA,IGN,4425212.500009,6728769.999641
4426112.0000087963,6727883.4996407228,-2147483648,CORDOBA,CORDOBA,IGN,4426112.000009,6727883.499641
4426341.0000087721,6726986.4996401677,-2147483648,CORDOBA,CORDOBA,IGN,4426341.000009,6726986.499640
4426330.500008774,6726372.9996397877,-2147483648,CORDOBA,CORDOBA,IGN,4426330.500009,6726372.999640
4426182.5000087973,6725578.9996392857,-2147483648,CORDOBA,CORDOBA,IGN,4426182.500009,6725578.999639
4425653.0000088643,6725261.4996390929,-2147483648,CORDOBA,CORDOBA,IGN,4425653.000009,6725261.499639
4424870.0000089547,6724933.4996388853,-2147483648,CORDOBA,CORDOBA,IGN,4424870.000009,6724933.499639
4424129.0000090431,6724912.4996388815,-2147483648,CORDOBA,CORDOBA,IGN,4424129.000009,6724912.499639
4422690.0000092182,6724393.4996385658,-2147483648,CORDOBA,CORDOBA,IGN,4422690.000009,6724393.499639
4423018.0000091856,6723726.9996381393,-2147483648,CORDOBA,CORDOBA,IGN,4423018.000009,6723726.999638
4423335.500009153,6722943.9996376513,-2147483648,CORDOBA,CORDOBA,IGN,4423335.500009,6722943.999638
4423748.0000091093,6721535.9996367721,-2147483648,CORDOBA,CORDOBA,IGN,4423748.000009,6721535.999637
4423928.0000090916,6721472.4996367265,-2147483648,CORDOBA,CORDOBA,IGN,4423928.000009,6721472.499637
4424245.5000090506,6721398.4996366855,-2147483648,CORDOBA,CORDOBA,IGN,4424245.500009,6721398.499637
4424690.0000090022,6721281.9996366119,-2147483648,CORDOBA,CORDOBA,IGN,4424690.000009,6721281.999637
4424817.0000089798,6721229.4996365691,-2147483648,CORDOBA,CORDOBA,IGN,4424817.000009,6721229.499637
4426351.5000088029,6720848.4996363269,-2147483648,CORDOBA,CORDOBA,IGN,4426351.500009,6720848.499636
4426997.5000087237,6720689.4996362245,-2147483648,CORDOBA,CORDOBA,IGN,4426997.500009,6720689.499636
4427367.5000086809,6720572.9996361518,-2147483648,CORDOBA,CORDOBA,IGN,4427367.500009,6720572.999636
4428016.5000086017,6720382.9996360317,-2147483648,CORDOBA,CORDOBA,IGN,4428016.500009,6720382.999636
4428362.5000085644,6720276.99963596,-2147483648,CORDOBA,CORDOBA,IGN,4428362.500009,6720276.999636
4429103.500008476,6720043.9996358156,-2147483648,CORDOBA,CORDOBA,IGN,4429103.500008,6720043.999636
4429567.5000084192,6719877.4996357085,-2147483648,CORDOBA,CORDOBA,IGN,4429567.500008,6719877.499636
4431100.500008245,6719273.9996353285,-2147483648,CORDOBA,CORDOBA,IGN,4431100.500008,6719273.999635
4431637.0000081817,6719116.4996352186,-2147483648,CORDOBA,CORDOBA,IGN,4431637.000008,6719116.499635
4431998.500008136,6719093.9996352112,-2147483648,CORDOBA,CORDOBA,IGN,4431998.500008,6719093.999635
4432204.5000081128,6719207.9996352745,-2147483648,CORDOBA,CORDOBA,IGN,4432204.500008,6719207.999635
4432596.0000080625,6719207.9996352745,-2147483648,CORDOBA,CORDOBA,IGN,4432596.000008,6719207.999635
4432934.5000080215,6719112.4996352149,-2147483648,CORDOBA,CORDOBA,IGN,4432934.500008,6719112.499635
4433231.0000079898,6719260.9996353108,-2147483648,CORDOBA,CORDOBA,IGN,4433231.000008,6719260.999635
4433421.0000079609,6719169.4996352503,-2147483648,CORDOBA,CORDOBA,IGN,4433421.000008,6719169.499635
4433654.0000079377,6719070.4996351805,-2147483648,CORDOBA,CORDOBA,IGN,4433654.000008,6719070.499635
4433794.50000792,6718935.99963511,-2147483648,CORDOBA,CORDOBA,IGN,4433794.500008,6718935.999635
4434020.0000078948,6719026.4996351581,-2147483648,CORDOBA,CORDOBA,IGN,4434020.000008,6719026.499635
4434336.5000078585,6718996.4996351395,-2147483648,CORDOBA,CORDOBA,IGN,4434336.500008,6718996.499635
4434645.000007824,6718830.4996350324,-2147483648,CORDOBA,CORDOBA,IGN,4434645.000008,6718830.499635
4434878.5000077887,6718883.499635065,-2147483648,CORDOBA,CORDOBA,IGN,4434878.500008,6718883.499635
4435082.0000077644,6719018.9996351441,-2147483648,CORDOBA,CORDOBA,IGN,4435082.000008,6719018.999635
4435082.0000077644,6719138.9996352242,-2147483648,CORDOBA,CORDOBA,IGN,4435082.000008,6719138.999635
4435198.0000077561,6719263.9996353006,-2147483648,CORDOBA,CORDOBA,IGN,4435198.000008,6719263.999635
4435240.0000077458,6719356.9996353611,-2147483648,CORDOBA,CORDOBA,IGN,4435240.000008,6719356.999635
4435503.5000077114,6719342.9996353453,-2147483648,CORDOBA,CORDOBA,IGN,4435503.500008,6719342.999635
4435714.0000076927,6719350.4996353481,-2147483648,CORDOBA,CORDOBA,IGN,4435714.000008,6719350.499635
4436038.0000076517,6719289.9996353136,-2147483648,CORDOBA,CORDOBA,IGN,4436038.000008,6719289.999635
4436228.5000076294,6719143.4996352196,-2147483648,CORDOBA,CORDOBA,IGN,4436228.500008,6719143.499635
4436396.0000076052,6719152.9996352233,-2147483648,CORDOBA,CORDOBA,IGN,4436396.000008,6719152.999635
4436452.0000075996,6719222.4996352727,-2147483648,CORDOBA,CORDOBA,IGN,4436452.000008,6719222.499635
4436685.5000075772,6719109.4996351935,-2147483648,CORDOBA,CORDOBA,IGN,4436685.500008,6719109.499635
4436758.0000075707,6719185.499635241,-2147483648,CORDOBA,CORDOBA,IGN,4436758.000008,6719185.499635
4436829.0000075577,6719165.4996352335,-2147483648,CORDOBA,CORDOBA,IGN,4436829.000008,6719165.499635
4436971.5000075381,6719101.9996351935,-2147483648,CORDOBA,CORDOBA,IGN,4436971.500008,6719101.999635
4437194.5000075148,6719124.4996352028,-2147483648,CORDOBA,CORDOBA,IGN,4437194.500008,6719124.499635
4437292.0000074981,6719226.9996352727,-2147483648,CORDOBA,CORDOBA,IGN,4437292.000007,6719226.999635
4437510.0000074776,6719282.9996352969,-2147483648,CORDOBA,CORDOBA,IGN,4437510.000007,6719282.999635
4437565.500007472,6719477.9996354235,-2147483648,CORDOBA,CORDOBA,IGN,4437565.500007,6719477.999635
4437654.000007458,6719519.4996354505,-2147483648,CORDOBA,CORDOBA,IGN,4437654.000007,6719519.499635
4437747.0000074431,6719380.499635363,-2147483648,CORDOBA,CORDOBA,IGN,4437747.000007,6719380.499635
4438004.0000074171,6719070.4996351702,-2147483648,CORDOBA,CORDOBA,IGN,4438004.000007,6719070.499635
4438184.0000073919,6719186.4996352382,-2147483648,CORDOBA,CORDOBA,IGN,4438184.000007,6719186.499635
4437960.5000074236,6719389.4996353667,-2147483648,CORDOBA,CORDOBA,IGN,4437960.500007,6719389.499635
4438120.5000073994,6719683.9996355465,-2147483648,CORDOBA,CORDOBA,IGN,4438120.500007,6719683.999636
4438215.5000073891,6719779.4996356051,-2147483648,CORDOBA,CORDOBA,IGN,4438215.500007,6719779.499636
4438248.5000073873,6719915.4996356927,-2147483648,CORDOBA,CORDOBA,IGN,4438248.500007,6719915.499636
4438542.00000735,6719779.9996356079,-2147483648,CORDOBA,CORDOBA,IGN,4438542.000007,6719779.999636
4438753.0000073267,6719742.4996355856,-2147483648,CORDOBA,CORDOBA,IGN,4438753.000007,6719742.499636
4438856.5000073137,6719561.4996354664,-2147483648,CORDOBA,CORDOBA,IGN,4438856.500007,6719561.499635
4438875.0000073127,6719440.4996353984,-2147483648,CORDOBA,CORDOBA,IGN,4438875.000007,6719440.499635
4439090.000007282,6719576.4996354794,-2147483648,CORDOBA,CORDOBA,IGN,4439090.000007,6719576.499635
4439248.0000072662,6719817.499635634,-2147483648,CORDOBA,CORDOBA,IGN,4439248.000007,6719817.499636
4439450.5000072438,6719899.9996356824,-2147483648,CORDOBA,CORDOBA,IGN,4439450.500007,6719899.999636
4439624.5000072177,6719885.4996356675,-2147483648,CORDOBA,CORDOBA,IGN,4439624.500007,6719885.499636
4439918.0000071833,6719764.9996355884,-2147483648,CORDOBA,CORDOBA,IGN,4439918.000007,6719764.999636
4440189.0000071554,6719742.49963558,-2147483648,CORDOBA,CORDOBA,IGN,4440189.000007,6719742.499636
4440528.0000071181,6719546.4996354496,-2147483648,CORDOBA,CORDOBA,IGN,4440528.000007,6719546.499635
4440692.0000070976,6719418.4996353704,-2147483648,CORDOBA,CORDOBA,IGN,4440692.000007,6719418.499635
4440713.500007093,6719310.4996353062,-2147483648,CORDOBA,CORDOBA,IGN,4440713.500007,6719310.499635
4440862.0000070715,6719291.9996352959,-2147483648,CORDOBA,CORDOBA,IGN,4440862.000007,6719291.999635
4440963.0000070585,6719305.4996353025,-2147483648,CORDOBA,CORDOBA,IGN,4440963.000007,6719305.499635
4441312.0000070212,6719315.499635309,-2147483648,CORDOBA,CORDOBA,IGN,4441312.000007,6719315.499635
4441391.0000070129,6719236.4996352587,-2147483648,CORDOBA,CORDOBA,IGN,4441391.000007,6719236.499635
4441549.0000069896,6719305.9996353006,-2147483648,CORDOBA,CORDOBA,IGN,4441549.000007,6719305.999635
4441761.0000069682,6719350.499635323,-2147483648,CORDOBA,CORDOBA,IGN,4441761.000007,6719350.499635
4441832.0000069551,6719449.9996353844,-2147483648,CORDOBA,CORDOBA,IGN,4441832.000007,6719449.999635
4442062.0000069309,6719508.9996354198,-2147483648,CORDOBA,CORDOBA,IGN,4442062.000007,6719508.999635
4442280.5000069058,6719568.9996354626,-2147483648,CORDOBA,CORDOBA,IGN,4442280.500007,6719568.999635
4442624.0000068638,6719576.4996354645,-2147483648,CORDOBA,CORDOBA,IGN,4442624.000007,6719576.499635
4442681.5000068573,6719616.99963549,-2147483648,CORDOBA,CORDOBA,IGN,4442681.500007,6719616.999635
4442797.5000068452,6719565.99963546,-2147483648,CORDOBA,CORDOBA,IGN,4442797.500007,6719565.999635
4442895.000006835,6719547.9996354515,-2147483648,CORDOBA,CORDOBA,IGN,4442895.000007,6719547.999635
4443030.0000068182,6719603.4996354766,-2147483648,CORDOBA,CORDOBA,IGN,4443030.000007,6719603.499635
4443160.0000067959,6719649.4996355101,-2147483648,CORDOBA,CORDOBA,IGN,4443160.000007,6719649.499636
4443361.5000067754,6719666.9996355167,-2147483648,CORDOBA,CORDOBA,IGN,4443361.500007,6719666.999636
4443587.0000067512,6719588.9996354673,-2147483648,CORDOBA,CORDOBA,IGN,4443587.000007,6719588.999635
4443760.0000067307,6719531.9996354291,-2147483648,CORDOBA,CORDOBA,IGN,4443760.000007,6719531.999635
4443958.5000067027,6719468.4996353965,-2147483648,CORDOBA,CORDOBA,IGN,4443958.500007,6719468.499635
4444176.5000066776,6719328.9996353062,-2147483648,CORDOBA,CORDOBA,IGN,4444176.500007,6719328.999635
4444371.0000066515,6719293.9996352782,-2147483648,CORDOBA,CORDOBA,IGN,4444371.000007,6719293.999635
4444566.0000066357,6719237.4996352429,-2147483648,CORDOBA,CORDOBA,IGN,4444566.000007,6719237.499635
4444799.500006604,6719056.4996351292,-2147483648,CORDOBA,CORDOBA,IGN,4444799.500007,6719056.499635
4444966.5000065826,6718936.4996350547,-2147483648,CORDOBA,CORDOBA,IGN,4444966.500007,6718936.499635
4445281.5000065509,6719078.499635146,-2147483648,CORDOBA,CORDOBA,IGN,4445281.500007,6719078.499635
4445578.5000065155,6719087.9996351469,-2147483648,CORDOBA,CORDOBA,IGN,4445578.500007,6719087.999635
4445887.5000064718,6719026.9996351087,-2147483648,CORDOBA,CORDOBA,IGN,4445887.500006,6719026.999635
4446098.5000064485,6719055.4996351311,-2147483648,CORDOBA,CORDOBA,IGN,4446098.500006,6719055.499635
4446399.5000064103,6719011.9996350994,-2147483648,CORDOBA,CORDOBA,IGN,4446399.500006,6719011.999635
4446753.5000063749,6719124.9996351693,-2147483648,CORDOBA,CORDOBA,IGN,4446753.500006,6719124.999635
